"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Atari M.; Haidt J.; Graham J.; Koleva S.; Stevens S.T.; Dehghani M.","Atari, Mohammad (56503795600); Haidt, Jonathan (6602128532); Graham, Jesse (32667712200); Koleva, Sena (33068055200); Stevens, Sean T. (42462392700); Dehghani, Morteza (23093814000)","56503795600; 6602128532; 32667712200; 33068055200; 42462392700; 23093814000","Morality Beyond the WEIRD: How the Nomological Network of Morality Varies Across Cultures","2023","Journal of Personality and Social Psychology","125","5","","1157","1188","31","10.1037/pspp0000470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173462001&doi=10.1037%2fpspp0000470&partnerID=40&md5=3339c14ec0581f3145c3cfad1db73ab0","Moral foundations theory has been a generative framework in moral psychology in the last 2 decades.Here, we revisit the theory and develop a new measurement tool, the Moral Foundations Questionnaire–2 (MFQ-2), based on data from 25 populations.We demonstrate empirically that equality and proportionality are distinct moral foundations while retaining the other four existing foundations of care, loyalty, authority, and purity. Three studies were conducted to develop the MFQ-2 and to examine how the nomological network of moral foundations varies across 25 populations. Study 1 (N = 3,360, five populations) specified a refined top-down approach for measurement of moral foundations. Study 2 (N = 3,902, 19 populations) used a variety of methods (e.g., factor analysis, exploratory structural equations model, network psychometrics, alignment measurement equivalence) to provide evidence that the MFQ-2 fares well in terms of reliability and validity across cultural contexts. We also examined population-level, religious, ideological, and gender differences using the new measure. Study 3 (N = 1,410, three populations) provided evidence for convergent validity of the MFQ-2 scores, expanded the nomological network of the six moral foundations, and demonstrated the improved predictive power of the measure compared with the original MFQ. Importantly, our results showed howthe nomological network ofmoral foundations varied across cultural contexts: consistent with a pluralistic view of morality, different foundations were influential in the network of moral foundations depending on cultural context. These studies sharpen the theoretical and methodological resolution of moral foundations theory and provide the field of moral psychology a more accurate instrument for investigating the many ways that moral conflicts and divisions are shaping the modern world. © (2023) American Psychological Association.","Article","Scopus"
"Lenhausen M.R.; Schwaba T.; Gebauer J.E.; Entringer T.M.; Bleidorn W.","Lenhausen, Madeline R. (57224173730); Schwaba, Ted (56156633600); Gebauer, Jochen E. (11140570500); Entringer, Theresa M. (57216319311); Bleidorn, Wiebke (27367623900)","57224173730; 56156633600; 11140570500; 57216319311; 27367623900","Transactional Effects Between Personality and Religiosity","2023","Journal of Personality and Social Psychology","125","2","","421","436","15","10.1037/pspp0000466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164271235&doi=10.1037%2fpspp0000466&partnerID=40&md5=e63526658933a7ff66adbe52f11426ce","Do changes in religiosity beget changes in personality, or do changes in personality precede changes in religiosity? Existing evidence supports longitudinal associations between personality and religiosity at the between-person level, such that individual differences in personality predict subsequent individual differences in change in religiosity. However, no research to date has examined whether within-person changes in personality lead to subsequent changes in religiosity. Using random intercept cross-lagged panel models (RI-CLPM), we investigated between- and within-person associations between the Big Five personality traits and three aspects of religiosity—belief in God, service attendance, and prayer—in a sample of over 12,000 Dutch individuals across 11 annual assessments. We found between-person associations between all Big Five traits and religiosity, yet within-person associations only between agreeableness as well as extraversion and belief in God. Specifically, individuals who increased in agreeableness or extraversion reported subsequent increases in their belief in God and, in addition, individuals who increased in their belief in God showed subsequent increases in agreeableness. We further identified significant moderating effects of gender, religious upbringing, and religious affiliation. Overall, the present findings suggest that the associations between personality traits and religiosity primarily occur at the between-person level. However, the evidence for intraindividual associations between agreeableness, extraversion, and religious belief highlights the importance of distinguishing between-person from within-person effects to broaden the understanding of the temporal dynamics between variables. © 2023 American Psychological Association","Article","Scopus"
"Weidmann R.; Chopik W.J.; Ackerman R.A.; Allroggen M.; Bianchi E.C.; Brecheen C.; Campbell W.K.; Gerlach T.M.; Geukes K.; Grijalva E.; Grossmann I.; Hopwood C.J.; Hutteman R.; Konrath S.; Küfner A.C.P.; Leckelt M.; Miller J.D.; Penke L.; Pincus A.L.; Renner K.-H.; Richter D.; Roberts B.W.; Sibley C.G.; Simms L.J.; Wetzel E.; Wright A.G.C.; Back M.D.","Weidmann, Rebekka (57189681458); Chopik, William J. (39260935300); Ackerman, Robert A. (35093795700); Allroggen, Marc (35101278900); Bianchi, Emily C. (25824205400); Brecheen, Courtney (56731007100); Campbell, W. Keith (57221972790); Gerlach, Tanja M. (55368142900); Geukes, Katharina (54894475500); Grijalva, Emily (36625193800); Grossmann, Igor (26429378700); Hopwood, Christopher J. (58085904900); Hutteman, Roos (35299652200); Konrath, Sara (6508345773); Küfner, Albrecht C. P. (36056926900); Leckelt, Marius (56725649200); Miller, Joshua D. (55547139304); Penke, Lars (57208171576); Pincus, Aaron L. (7003344406); Renner, Karl-Heinz (7005645248); Richter, David (55555107600); Roberts, Brent W. (7402979014); Sibley, Chris G. (7102504126); Simms, Leonard J. (57456554400); Wetzel, Eunike (54796203400); Wright, Aidan G. C. (57198696716); Back, Mitja D. (8613409000)","57189681458; 39260935300; 35093795700; 35101278900; 25824205400; 56731007100; 57221972790; 55368142900; 54894475500; 36625193800; 26429378700; 58085904900; 35299652200; 6508345773; 36056926900; 56725649200; 55547139304; 57208171576; 7003344406; 7005645248; 55555107600; 7402979014; 7102504126; 57456554400; 54796203400; 57198696716; 8613409000","Age and Gender Differences in Narcissism: A Comprehensive Study Across Eight Measures and Over 250,000 Participants","2023","Journal of Personality and Social Psychology","124","6","","1277","1298","21","10.1037/pspp0000463","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163708361&doi=10.1037%2fpspp0000463&partnerID=40&md5=0623dd8f5301120e6a276d8a7e74f858","Age and gender differences in narcissism have been studied often. However, considering the rich history of narcissism research accompanied by its diverging conceptualizations, little is known about age and gender differences across various narcissism measures. The present study investigated age and gender differences and their interactions across eight widely used narcissism instruments (i.e., Narcissistic Personality Inventory, Hypersensitive Narcissism Scale, Dirty Dozen, Psychological Entitlement Scale, Narcissistic Personality Disorder Symptoms From the Diagnostic and Statistical Manual of Mental Disorders, Version IV, Narcissistic Admiration and Rivalry Questionnaire–Short Form, Single-Item Narcissism Scale, and brief version of the Pathological Narcissism Inventory). The findings of Study 1 (N = 5,736) revealed heterogeneity in how strongly the measures are correlated. Some instruments loaded clearly on one of the three factors proposed by previous research (i.e., Neuroticism, Extraversion, Antagonism), while others cross-loaded across factors and in distinct ways. Cross-sectional analyses using each measure and metaanalytic results across all measures (Study 2) with a total sample of 270,029 participants suggest consistent linear age effects (random effects meta-analytic effect of r = −.104), with narcissism being highest in young adulthood. Consistent gender differences also emerged (random effects meta-analytic effect was −.079), such that men scored higher in narcissism than women. Quadratic age effects and Age × Gender effects were generally very small and inconsistent. We conclude that despite the various conceptualizations of narcissism, age and gender differences are generalizable across the eight measures used in the present study. However, their size varied based on the instrument used. We discuss the sources of this heterogeneity and the potential mechanisms for age and gender differences © 2023 American Psychological Association","Article","Scopus"
"Charlesworth T.E.S.; Sanjeev N.; Hatzenbuehler M.L.; Banaji M.R.","Charlesworth, Tessa E.S. (57205475129); Sanjeev, Nishanth (58698940900); Hatzenbuehler, Mark L. (14060299900); Banaji, Mahzarin R. (57209264814)","57205475129; 58698940900; 14060299900; 57209264814","Identifying and Predicting Stereotype Change in Large Language Corpora: 72 Groups, 115 Years (1900–2015), and Four Text Sources","2023","Journal of Personality and Social Psychology","125","5","","969","990","21","10.1037/pspa0000354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176968752&doi=10.1037%2fpspa0000354&partnerID=40&md5=cc85cb5b1613b0842e22c6ca8e6b9668","The social world is carved into a complex variety of groups each associated with unique stereotypes that persist and shift over time. Innovations in natural language processing (word embeddings) enabled this comprehensive study on variability and correlates of change/stability in both manifest and latent stereotypes for 72 diverse groups tracked across 115 years of four English-language text corpora. Results showed, first, that group stereotypes changed by a moderate-to-large degree in manifest content (i.e., top traits associated with groups) but remained relatively more stable in latent structure (i.e., average cosine similarity of top traits’ embeddings and vectors of valence, warmth, or competence). This dissociation suggests new insights into how stereotypes and their consequences may endure despite documented changes in other aspects of group representations. Second, results showed substantial variability of change/stability across the 72 groups, with some groups revealing large shifts in manifest and latent content, but others showing near-stability. Third, groups also varied in how consistently they were stereotyped across texts, with some groups showing divergent content, but others showing near-identical representations. Fourth, this variability in change/stability across groups was predicted from a combination of linguistic (e.g., frequency of mentioning the group; consistency of group stereotypes across texts) and social (e.g., the type of group) correlates. Groups that were more frequently mentioned in text changed more than those rarely mentioned; sociodemographic groups changed more than other group types (e.g., body-related stigmas, mental illnesses, occupations), providing the first quantitative evidence of specific group features that may support historical stereotype change. © 2023 American Psychological Association","Article","Scopus"
"Willroth E.C.; Luo J.; Atherton O.E.; Weston S.J.; Drewelies J.; Batterham P.J.; Condon D.M.; Gerstorf D.; Huisman M.; Spiro A., III; Mroczek D.K.; Graham E.K.","Willroth, Emily C. (56993668500); Luo, Jing (57192814303); Atherton, Olivia E. (56088766100); Weston, Sara J. (56032712200); Drewelies, Johanna (56566719100); Batterham, Philip J. (8848851000); Condon, David M. (36536666900); Gerstorf, Denis (14048185000); Huisman, Martijn (55883271500); Spiro, Avron (35450952800); Mroczek, Daniel K. (6701663887); Graham, Eileen K. (55360967500)","56993668500; 57192814303; 56088766100; 56032712200; 56566719100; 8848851000; 36536666900; 14048185000; 55883271500; 35450952800; 6701663887; 55360967500","Personality Traits and Health Care Use: A Coordinated Analysis of 15 International Samples","2023","Journal of Personality and Social Psychology","125","3","","629","648","19","10.1037/pspp0000465","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168238775&doi=10.1037%2fpspp0000465&partnerID=40&md5=a088f5d1c846eea5deabe93283fe0ee9","Some people use health care services more than others. Identifying factors associated with health care use has the potential to improve the effectiveness, efficiency, and equity of health care. In line with the Andersen behavioral model of health care utilization and initial empirical findings, personality traits may be key predisposing factors associated with health care use. Across 15 samples, the present study examined cross-sectional and prospective associations between Big Five personality traits and the likelihood of dental visits, general medical practitioner visits, and hospitalizations. Using coordinated data analysis, we estimated models within each of 15 samples individually (sample Ns ranged from 516 to 305,762), and then calculated weighted mean effect sizes using random-effects meta-analysis across samples (total N = 358,803). According to the synthesized results, people higher in conscientiousness, agreeableness, extraversion, and openness, and lower in neuroticism were more likely to visit the dentist; people higher in neuroticism were more likely to visit general medical practitioners; and people lower in conscientiousness and agreeableness and higher in neuroticism were more likely to be hospitalized. Associations tended to be small with odds ratios around 1.20 (rs ≈.05). These findings provide evidence across 15 international samples for small but consistent associations between personality traits and health care use and demonstrate that personality-health care associations differ by type of care. We discuss directions for future research, including examining more specific personality facets (e.g., productiveness vs. responsibility) as well as important dimensions of health care (e.g., preventative vs. reactive care; acute vs. chronic care). © 2023 American Psychological Association","Article","Scopus"
"Kroencke L.; Humberg S.; Breil S.M.; Geukes K.; Zoppolat G.; Balzarini R.N.; Alonso-Ferres M.; Slatcher R.B.; Back M.D.","Kroencke, Lara (57204244208); Humberg, Sarah (57193856056); Breil, Simon M. (57201212177); Geukes, Katharina (54894475500); Zoppolat, Giulia (57210603645); Balzarini, Rhonda N. (57192589503); Alonso-Ferres, María (57211859234); Slatcher, Richard B. (14059090000); Back, Mitja D. (8613409000)","57204244208; 57193856056; 57201212177; 54894475500; 57210603645; 57192589503; 57211859234; 14059090000; 8613409000","Extraversion, Social Interactions, and Well-Being During the COVID-19 Pandemic: Did Extraverts Really Suffer More Than Introverts?","2023","Journal of Personality and Social Psychology","125","3","","649","679","30","10.1037/pspp0000468","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168253234&doi=10.1037%2fpspp0000468&partnerID=40&md5=b1ca408866b2884ecf1527bdcaf215b2","A large body of research suggests that extraversion is positively related to well-being. However, it is unclear whether this association can be explained by social participation (i.e., more extraverted individuals engage in social interactions more frequently) or social reactivity (i.e., more extraverted individuals profit more from social interactions) processes. Here, we examined the role of social interactions for the extraversion–well-being relationship during the COVID-19 pandemic, an unprecedented time of reduced social contact. We analyzed data from an international, longitudinal study (Study 1: 10,523 assessments provided by 4,622 participants) and two experience sampling studies (Study 2: 29,536 assessments provided by 293 participants; Study 3: 61,492 assessments provided by 1,381 participants). Preregistered multilevel structural equation models revealed that extraversion was robustly related to well-being, even when social restrictions were in place. Across data sets, we found some support for the social participation hypothesis (i.e., the relationship between extraversion and well-being is mediated by social interactions), but the social reactivity hypothesis (i.e., extraversion moderates the relationship between social interactions and wellbeing) was not consistently supported. Strikingly, however, exploratory analyses showed that the social reactivity hypothesis was supported for specific facets of extraversion (i.e., sociability) and well-being (i.e., activated positive affect). Moreover, changes in social interaction patterns during the COVID-19 pandemic (e.g., decreases in face-to-face interactions and interactions with friends) were unrelated to extraversion, and more extraverted individuals did not suffer more from these changes. Taken together, these findings underline the robustness of the effect of extraversion on well-being during a societal crisis. © 2023 American Psychological Association","Article","Scopus"
"Bracegirdle C.; Reimer N.K.; Osborne D.; Sibley C.G.; Wölfer R.; Sengupta N.K.","Bracegirdle, Chloe (57222297300); Reimer, Nils Karl (57192819874); Osborne, Danny (47461539600); Sibley, Chris G. (7102504126); Wölfer, Ralf (55237556200); Sengupta, Nikhil Kumar (49864492800)","57222297300; 57192819874; 47461539600; 7102504126; 55237556200; 49864492800","The Socialization of Perceived Discrimination in Ethnic Minority Groups","2023","Journal of Personality and Social Psychology","125","3","","571","589","18","10.1037/pspi0000426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168252322&doi=10.1037%2fpspi0000426&partnerID=40&md5=e92595a15c66029e8c28c1b6bb446c53","Contact with members of one’s own group (ingroup) and other groups (outgroups) shapes individuals’ beliefs about the world, including perceptions of discrimination against one’s ingroup. Research to date indicates that, among members of disadvantaged groups, contact with an advantaged outgroup is associated with less perceived discrimination, while contact with the disadvantaged ingroup is associated with more perceived discrimination. Past studies, however, considered ingroup and outgroup contact in isolation and overlooked the various processes that could explain these associations. We addressed these issues by examining whether disadvantaged-group members’ perceptions of discrimination are shaped by how much contact they have with ingroup and outgroup members (contact effects) or by those ingroup and outgroup members’ perceptions of discrimination (socialization effects) while controlling for their tendency to affiliate with similar others (selection effects). Three studies (total N = 5,866 ethnic minority group members) assessed participants’ positive contact, friendships, and perceived discrimination and applied longitudinal and social network analyses to separate and simultaneously test contact, socialization, and selection processes. In contrast to previous studies, we found no evidence that contact with members of the advantaged outgroup precedes perceived discrimination. Instead, we found that friendships with members of the disadvantaged ingroup longitudinally predict perceived discrimination through the process of socialization—disadvantaged-group members’ perceptions of discrimination became more similar to their ingroup friends’ perceptions of discrimination over time. We conclude that perceptions of discrimination should be partly understood as a socialized belief about a shared reality. © 2023 The Author(s)","Article","Scopus"
"Roehrick K.C.; Vaid S.S.; Harari G.M.","Roehrick, Katherine C. (57189976729); Vaid, Sumer S. (57216968700); Harari, Gabriella M. (56404445300)","57189976729; 57216968700; 56404445300","Situating Smartphones in Daily Life: Big Five Traits and Contexts Associated With Young Adults’ Smartphone Use","2023","Journal of Personality and Social Psychology","125","5","","1096","1118","22","10.1037/pspp0000478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176904116&doi=10.1037%2fpspp0000478&partnerID=40&md5=5507ccb816327a37ad1974527f0800e0","We examine individual differences in smartphone behavior to understand the independent effects of Big Five traits and four different contextual factors (places, people, co-occurring activities, and psychological situations) on the frequency and duration of smartphone use in daily life. Using survey, experience sampling, and mobile sensing data collected over the span of 2weeks fromtwo samples of college students (Sample 1,N=634; Sample 2, N = 211), we conducted a series of multilevel Bayesian gamma hurdle and negative binomial hurdlemodels to explain smartphone use (vs. nonuse) and the degree of use. Our pooled findings suggest that extraversion was associated with more frequent use, while conscientiousness was associated with smartphone nonuse and shorter durations of use. In terms of context, our findings showthat smartphoneswere usedmore frequently when people were out and about in public places (e.g., cafes, stores) and less frequently in particularly social places (e.g., bars, friends’ houses). Smartphones were also used more frequently with weak ties (e.g., classmates, coworkers) and less frequently with close ties (e.g., roommates, family, significant others). Smartphones were also used less and for shorter durations when people were engaged in certain activities (e.g., studying, commuting, chores, exercising), and when in situations perceived to be romantic or involving work. We discuss the findings with regard to past work on smartphone use and describe the next steps for research on smartphone behavior. © 2023 American Psychological Association","Article","Scopus"
"Vail K.E., III; Horner D.E.","Vail, Kenneth E. (35367398200); Horner, Dylan E. (57210947388)","35367398200; 57210947388","The Captain of My Soul: Self-Determination and Need-Satisfaction Help Manage Death-Related Cognition, Anxiety, and Well-Being","2023","Journal of Personality and Social Psychology","125","6","","1308","1331","23","10.1037/pspa0000357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180011523&doi=10.1037%2fpspa0000357&partnerID=40&md5=dfeff36842aa9be701a52004180d7acd","The present research tested the idea that a self-determined orientation may help people manage death-related thoughts and anxieties, and mitigate the effects of death awareness on well-being. Seven studies (N = 3,331), using a diversity of measures and manipulations, were consistent with that idea. First, mortality salience (vs. other topic primes) increased death-thought accessibility, but not if participants had high need-satisfaction (Study 1, n = 160; Study 2, n = 216) or were prompted to recall self-determined experiences (Study 3, n = 188). Second, need-satisfaction was associated with reduced death anxiety (Study 4a, n = 301; Study 4b, n = 1,848), and priming self-determined concepts eliminated the effect of mortality salience on death anxiety (Study 5, n = 119). Third, heightened death-thought accessibility was related to lower satisfaction with life (Study 6, n = 271) and happiness (Study 7, n = 228), but not among those with high need-satisfaction. Supplemental analyses suggested the effects of need-satisfaction were not due to associations with affect (Studies 1, 6, 7), epistemic certainty (ideological dogmatism, Study 4a), or mindfulness (Studies 5b and 6); need-satisfaction mitigated the effects of existential concern via self-esteem but not via growth orientation (Study 4b) nor due to its relationship with Openness (Studies 6 and 7). Together, these findings suggest a self-determined orientation can help buffer existential concern and buoy well-being and point to a potential existential protective function beyond its known growth-oriented functions. © 2023 American Psychological Association","Article","Scopus"
"Hater L.; Elsaadawy N.; Biesanz J.C.; Breil S.M.; Human L.J.; Niemeyer L.M.; Tissera H.; Back M.D.; Carlson E.N.","Hater, Leonie (57224571460); Elsaadawy, Norhan (57222619634); Biesanz, Jeremy C. (57203420252); Breil, Simon M. (57201212177); Human, Lauren J. (18037430000); Niemeyer, Lisa M. (57211444248); Tissera, Hasagani (57203647672); Back, Mitja D. (8613409000); Carlson, Erika N. (36926207100)","57224571460; 57222619634; 57203420252; 57201212177; 18037430000; 57211444248; 57203647672; 8613409000; 36926207100","Examining Individual Differences in Metaperceptive Accuracy Using the Social Meta-Accuracy Model","2023","Journal of Personality and Social Psychology","125","5","","1119","1135","16","10.1037/pspp0000479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176889476&doi=10.1037%2fpspp0000479&partnerID=40&md5=a48fce6f7b66eb0f0bb53e5d735dad48","To what extent do individuals differ in understanding how others see them and who is particularly good at it? Answering these questions about the “good metaperceiver” is relevant given the beneficial outcomes of meta-accuracy. However, there likely is more than one type of the good metaperceiver: One who knows the specific impressions they make more than others do (dyadic meta-accuracy) and one who knows their reputation more than others do (generalized meta-accuracy). To identify and understand these good metaperceivers, we introduce the social meta-accuracy model (SMAM) as a statistical and conceptual framework and apply the SMAM to four samples of first impression interactions. As part of our demonstration, we also investigated the routes to and the correlates of both types of good metaperceivers. Results from SMAM show that, overall, people were able to detect the unique and general first impressions they made, but there was little evidence for individual differences in dyadic meta-accuracy in a first impression. In contrast, there were substantial individual differences in generalized meta-accuracy, and this ability was largely explained by being transparent (i.e., good metaperceivers were seen as they saw themselves). We also observed some evidence that good generalized metaperceivers in a first impression tend to be extraverted and popular. This work demonstrated that the SMAM is a useful tool for identifying and understanding both types of good metaperceivers and paves the way for future work on individual differences in meta-accuracy in other contexts. © 2023 American Psychological Association","Article","Scopus"
"Wagner J.; Wieczorek L.L.; Brandt N.D.","Wagner, Jenny (25029203900); Wieczorek, Larissa L. (57215192671); Brandt, Naemi D. (57204001441)","25029203900; 57215192671; 57204001441","Boosting yourself? Associations between momentary self-esteem, daily social interactions, and self-esteem development in late adolescence and late adulthood.","2023","Journal of Personality and Social Psychology","","","","","","","10.1037/pspp0000481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195589226&doi=10.1037%2fpspp0000481&partnerID=40&md5=c91146972bf1146b57c15366230dae14","Research over the past 2 decades has repeatedly shown that the evaluation of one’s own worth—trait self-esteem—is closely linked to the quality of social relationships and perceptions of social inclusion. However, there is limited evidence on the dynamics between momentary self-esteem and perceptions of social inclusion in everyday life, as well as on their possible long-term (bottom-up) effects on the development of trait self-esteem. We addressed this research gap using longitudinal data from a German multimethodological study (N = 324) in which N = 235 late adolescents (Mage = 17.7; 76% female) and N = 89 older adults (Mage = 63.8; 64% female) were followed over 1 year. Based on three trait questionnaires with 6-month intervals and a 7-day experience-sampling burst at the first measurement point, we investigated momentary dynamics in self-esteem and longitudinal change by using multilevel and latent growth modeling. Results confirmed the positive association between momentary self-esteem and perceptions of social inclusion in everyday life, that is, self-esteem reactivity in both age groups. In addition, both self- and other-reports showed a consistent increase in trait self-esteem over 1 year. However, because the slope parameters did not indicate substantial interindividual variance, we were unable to test for bottom-up effects of self-esteem reactivity. We discuss the importance of daily social experiences for momentary self-esteem in late adolescence and late adulthood but also point to the need for further multimethodological research. (PsycInfo Database Record (c) 2023 APA, all rights reserved) © 2023 American Psychological Association","Article","Scopus"
"Newman D.B.; Nezlek J.B.; Thrash T.M.","Newman, David B. (55646876500); Nezlek, John B. (7004481879); Thrash, Todd M. (6602611689)","55646876500; 7004481879; 6602611689","The Dynamics of Prayer in Daily Life and Implications for Well-Being","2023","Journal of Personality and Social Psychology","124","6","","1299","1313","14","10.1037/pspp0000454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146984679&doi=10.1037%2fpspp0000454&partnerID=40&md5=d23a5154f0b7b691819e7f1353dae6ee","Prayer is an important aspect of many people’s daily lives, yet little is known about the relationships between prayer and daily experiences and well-being in ecologically valid settings. In three studies, participants (N = 350) completed questionnaires once a day for 2 weeks (4,437 daily reports) regarding the events they experienced each day, their emotions, well-being, and the prominence of the four types of prayer constituting the ACTS (adoration, confession, thanksgiving, and supplication) taxonomy. Thanksgiving and adoration were more prominent in prayers on days when positive events were reported and well-being was high (relative to individuals’ own average reports of positive events and well-being). In contrast, supplication was more prominent on days when negative events were reported and well-being was low. Relationships between daily events, states of well-being, and prayers of confession were mixed. Lagged analyses indicated that present-day supplication, thanksgiving, and adoration negatively predicted wellbeing the following day. These lagged effects were weaker among people who prayed more frequently. Finally, each prayer type was predicted by distinct, nonreligious emotional states—supplication by envy, thanksgiving by gratitude, confession by guilt, and adoration by awe. By moving beyond cross-sectional and experimental paradigms, we have provided insights about the dynamic nature of prayer through repeated measurement in naturalistic contexts. The content of individuals’ prayers reflects their daily experiences and has consequences for their well-being. © 2023 American Psychological Association","Article","Scopus"
"Sharma E.; Tully S.M.; Wang X.","Sharma, Eesha (57213699374); Tully, Stephanie M. (56139401600); Wang, Xiang (57225156285)","57213699374; 56139401600; 57225156285","Scarcity and Intertemporal Choice","2023","Journal of Personality and Social Psychology","125","5","","1036","1054","18","10.1037/pspa0000353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176975093&doi=10.1037%2fpspa0000353&partnerID=40&md5=acd27b2106393ffc7e3d3cc0938218fa","Scarcity often encourages decisions that favor the present over the future. While prevailing theories largely attribute these decisions to myopic, impulsive decision making, five studies find support for an alternative, less prevalent perspective. We introduce the time horizon of threatened needs as an important determinant of scarcity’s effect on intertemporal choice, demonstrating that people’s decisions under scarcity reflect attempts to address threatened needs. Data from the Federal Reserve Bank of Philadelphia (Study 1) and preregistered studies (N = 10,297) show that time horizon moderates intertemporal decisions under scarcity. Study 2 manipulates scarcity perceptions among people engaged to be married, leading to increased preferences for sooner outcomes when wedding dates have shorter time horizons and a significant reversal when wedding dates have longer time horizons. Study 3 demonstrates that time horizon predicts intertemporal choice only when the intertemporal choice can help address threatened needs. Study 4 holds expense salience constant and replicates the moderation by time horizon using a paradigm that manipulates both scarcity and time horizon. Study 5 introduces multiple needs that vary in time horizon and importance, finding that decisions under scarcity reflect consideration of both the importance and temporal proximity of needs. These findings align with the perspective that people facing scarcity attempt to make decisions that are contextually appropriate. This work underscores the importance of understanding contextual variation in experiences of scarcity, suggests that decision making under scarcity is less thoughtless than presumed by the impulsive, myopic account, and offers recommendations for interventions for changing behavior under scarcity. © 2023 American Psychological Association","Article","Scopus"
"Pekrun R.; Marsh H.W.; Elliot A.J.; Stockinger K.; Perry R.P.; Vogl E.; Goetz T.; van Tilburg W.A.P.; Lüdtke O.; Vispoel W.P.","Pekrun, Reinhard (6602769314); Marsh, Herbert W. (7201585638); Elliot, Andrew J. (7005287437); Stockinger, Kristina (57225878998); Perry, Raymond P. (7402423043); Vogl, Elisabeth (57190384279); Goetz, Thomas (7006674828); van Tilburg, Wijnand A. P. (38962081300); Lüdtke, Oliver (57191922064); Vispoel, Walter P. (6603886282)","6602769314; 7201585638; 7005287437; 57225878998; 7402423043; 57190384279; 7006674828; 38962081300; 57191922064; 6603886282","A Three-Dimensional Taxonomy of Achievement Emotions","2023","Journal of Personality and Social Psychology","124","1","","145","178","33","10.1037/pspp0000448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144233915&doi=10.1037%2fpspp0000448&partnerID=40&md5=d3e403d919751e7f7b5c43f243815928","We present a three-dimensional taxonomy of achievement emotions that considers valence, arousal, and object focus as core features of these emotions. By distinguishing between positive and negative emotions (valence), activating and deactivating emotions (arousal), and activity emotions, prospective outcome emotions, and retrospective outcome emotions (object focus), the taxonomy has a 2 × 2 × 3 structure representing 12 groups of achievement emotions. In four studies across different countries (N = 330, 235, 323, and 269 participants in Canada, the United States, Germany, and the U.K., respectively), we investigated the empirical robustness of the taxonomy in educational (Studies 1–3) and work settings (Study 4). An expanded version of the Achievement Emotions Questionnaire was used to assess 12 key emotions representing the taxonomy. Consistently across the four studies, findings from multilevel facet analysis and structural equation modeling documented the importance of the three dimensions for explaining achievement emotions. In addition, based on hypotheses about relations with external variables, the findings show clear links of the emotions with important antecedents and outcomes. The Big Five personality traits, appraisals of control and value, and context perceptions were predictors of the emotions. The 12 emotions, in turn, were related to participants’ use of strategies, cognitive performance, and self-reported health problems. Taken together, the findings provide robust evidence for the unique positions of different achievement emotions in the proposed taxonomy, as well as unique patterns of relations with external variables. Directions for future research and implications for policy and practice are discussed. © 2023 The Author(s)","Article","Scopus"
