Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,Document Type,Source
He Q.; Beveridge E.H.; Vargas V.; Salen A.; Brown T.I.,"He, Qiliang (56675107000); Beveridge, Elizabeth H. (57219867540); Vargas, Vanesa (57705863400); Salen, Ashley (58157979500); Brown, Thackery I. (35168656500)",56675107000; 57219867540; 57705863400; 58157979500; 35168656500,"Effects of Acute Stress on Rigid Learning, Flexible Learning, and Value-Based Decision-Making in Spatial Navigation",2023,Psychological Science,34,5,,552,567,15,10.1177/09567976231155870,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150881373&doi=10.1177%2f09567976231155870&partnerID=40&md5=c4cf71b289438f44b46578f90c022f9c,"The current study investigated how stress affects value-based decision-making during spatial navigation and different types of learning underlying decisions. Eighty-two adult participants (42 females) first learned to find object locations in a virtual environment from a fixed starting location (rigid learning) and then to find the same objects from unpredictable starting locations (flexible learning). Participants then decided whether to reach goal objects from the fixed or unpredictable starting location. We found that stress impairs rigid learning in females, and it does not impair, and even improves, flexible learning when performance with rigid learning is controlled for. Critically, examining how earlier learning influences subsequent decision-making using computational models, we found that stress reduces memory integration, making participants more likely to focus on recent memory and less likely to integrate information from other sources. Collectively, our results show how stress impacts different memory systems and the communication between memory and decision-making. © The Author(s) 2023.",Article,Scopus
Brendl C.M.; Atasoy Ö.; Samson C.,"Brendl, C. Miguel (6603116067); Atasoy, Özgün (57201449289); Samson, Coralie (57998058900)",6603116067; 57201449289; 57998058900,Preferential Attraction Effects With Visual Stimuli: The Role of Quantitative Versus Qualitative Visual Attributes,2023,Psychological Science,34,2,,265,278,13,10.1177/09567976221134476,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143629257&doi=10.1177%2f09567976221134476&partnerID=40&md5=8da56fb216b25d770f2eaee57b3dd863,"Offering an inferior and rarely chosen third (decoy) option to decision makers choosing between two options has a paradoxical effect: It increases the choice share of the option most similar to the decoy. This attraction effect is robust when options are numeric but rarely occurs in humans when options are visual, even though it occurs in animals. Building on psychophysics, we examined two types of visual attributes: quantitative and qualitative. Quantitative visual attributes (e.g., different bottle volumes) can be perceived as magnitudes. Qualitative visual attributes (e.g., different colors), however, do not fall onto a magnitude scale. One can perceive that a bottle’s volume is twice that of another bottle but not that a green bottle’s color is twice that of a red bottle. We observed robust attraction effects for quantitative visual attributes (4,602 adults, 237 college-age participants), which reversed to repulsion effects when the visual attributes were qualitative (6,005 adults). © The Author(s) 2022.",Article,Scopus
Farzanfar D.; Walther D.B.,"Farzanfar, Delaram (57195573715); Walther, Dirk B. (56921553200)",57195573715; 56921553200,Changing What You Like: Modifying Contour Properties Shifts Aesthetic Valuations of Scenes,2023,Psychological Science,34,10,,1101,1120,19,10.1177/09567976231190546,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170546705&doi=10.1177%2f09567976231190546&partnerID=40&md5=8fe141683d794d8c5a7ad6216f8fa27a,"To what extent do aesthetic experiences arise from the human ability to perceive and extract meaning from visual features? Ordinary scenes, such as a beach sunset, can elicit a sense of beauty in most observers. Although it appears that aesthetic responses can be shared among humans, little is known about the cognitive mechanisms that underlie this phenomenon. We developed a contour model of aesthetics that assigns values to visual properties in scenes, allowing us to predict aesthetic responses in adults from around the world. Through a series of experiments, we manipulate contours to increase or decrease aesthetic value while preserving scene semantic identity. Contour manipulations directly shift subjective aesthetic judgments. This provides the first experimental evidence for a causal relationship between contour properties and aesthetic valuation. Our findings support the notion that visual regularities underlie the human capacity to derive pleasure from visual information. © The Author(s) 2023.",Article,Scopus
Gandolfo M.; Nägele H.; Peelen M.V.,"Gandolfo, Marco (57202300165); Nägele, Hendrik (57376412100); Peelen, Marius V. (6507390399)",57202300165; 57376412100; 6507390399,Predictive Processing of Scene Layout Depends on Naturalistic Depth of Field,2023,Psychological Science,34,3,,394,405,11,10.1177/09567976221140341,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146521232&doi=10.1177%2f09567976221140341&partnerID=40&md5=7726ef66f45bc9d7520212ea856652ca,"Boundary extension is a classic memory illusion in which observers remember more of a scene than was presented. According to predictive-processing accounts, boundary extension reflects the integration of visual input and expectations of what is beyond a scene’s boundaries. According to normalization accounts, boundary extension rather reflects one end of a normalization process toward a scene’s typically experienced viewing distance, such that close-up views give boundary extension but distant views give boundary contraction. Here, across four experiments (N = 125 adults), we found that boundary extension strongly depends on depth of field, as determined by the aperture settings on a camera. Photographs with naturalistic depth of field led to larger boundary extension than photographs with unnaturalistic depth of field, even when distant views were shown. We propose that boundary extension reflects a predictive mechanism with adaptive value that is strongest for naturalistic views of scenes. The current findings indicate that depth of field is an important variable to consider in the study of scene perception and memory. © The Author(s) 2023.",Article,Scopus
Wettstein M.; Wahl H.-W.; Drewelies J.; Wurm S.; Huxhold O.; Ram N.; Gerstorf D.,"Wettstein, Markus (55831607900); Wahl, Hans-Werner (7102344394); Drewelies, Johanna (56566719100); Wurm, Susanne (6602733725); Huxhold, Oliver (12786940600); Ram, Nilam (8613196000); Gerstorf, Denis (14048185000)",55831607900; 7102344394; 56566719100; 6602733725; 12786940600; 8613196000; 14048185000,Younger Than Ever? Subjective Age Is Becoming Younger and Remains More Stable in Middle-Age and Older Adults Today,2023,Psychological Science,34,6,,647,656,9,10.1177/09567976231164553,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153941638&doi=10.1177%2f09567976231164553&partnerID=40&md5=d63a9401cbcd1d96da0a9f5f00f2cd19,"Little is known about historical shifts in subjective age (i.e., how old individuals feel). Moving beyond the very few time-lagged cross-sectional cohort comparisons, we examined historical shifts in within-person trajectories of subjective age from midlife to advanced old age. We used cohort-comparative longitudinal data from middle-age and older adults in the German Ageing Survey (N = 14,928; ~50% female) who lived in Germany and were between 40 and 85 years old when entering the study. They provided up to seven observations over 24 years. Results revealed that being born later in historical time is associated with feeling younger by 2% every birth-year decade and with less intraindividual change toward an older subjective age. Women reported feeling younger than men; this gender gap widened across cohorts. The association of higher education with younger subjective age became weaker across cohorts. Potential reasons for the subjective-rejuvenation effect across cohorts are discussed. © The Author(s) 2023.",Article,Scopus
Clark C.J.; Graso M.; Redstone I.; Tetlock P.E.,"Clark, Cory J. (56106126600); Graso, Maja (36677238000); Redstone, Ilana (15059858000); Tetlock, Philip E. (7004674985)",56106126600; 36677238000; 15059858000; 7004674985,Harm Hypervigilance in Public Reactions to Scientific Evidence,2023,Psychological Science,34,7,,834,848,14,10.1177/09567976231168777,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163026142&doi=10.1177%2f09567976231168777&partnerID=40&md5=3971db26fcf289b5c459fe15f70492b2,"Two preregistered studies from two different platforms with representative U.S. adult samples (N = 1,865) tested the harm-hypervigilance hypothesis in risk assessments of controversial behavioral science. As expected, across six sets of scientific findings, people consistently overestimated others’ harmful reactions (medium to large average effect sizes) and underestimated helpful ones, even when incentivized for accuracy. Additional analyses found that (a) harm overestimations were associated with support for censoring science, (b) people who were more offended by scientific findings reported greater difficulty understanding them, and (c) evidence was moderately consistent for an association between more conservative ideology and harm overestimations. These findings are particularly relevant because journals have begun evaluating potential downstream harms of scientific findings. We discuss implications of our work and invite scholars to develop rigorous tests of (a) the social pressures that lead science astray and (b) the actual costs and benefits of publishing or not publishing potentially controversial conclusions. © The Author(s) 2023.",Article,Scopus
Ma F.; Gu X.; Tang L.; Luo X.; Compton B.J.; Heyman G.D.,"Ma, Fengling (37093308900); Gu, Xinxin (58635520300); Tang, Linghui (58634837200); Luo, Xianming (56562152700); Compton, Brian J. (57197831337); Heyman, Gail D. (7004825480)",37093308900; 58635520300; 58634837200; 56562152700; 57197831337; 7004825480,"If They Won’t Know, I Won’t Wait: Anticipated Social Consequences Drive Children’s Performance on Self-Control Tasks",2023,Psychological Science,34,11,,1220,1228,8,10.1177/09567976231198194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173517549&doi=10.1177%2f09567976231198194&partnerID=40&md5=177cbcbfc646855ea742796472eaf00c,"This research evaluated the hypothesis that the act of offering an incentive produces anticipated social benefits that are distinct from the benefits associated with the incentive itself. Across three preregistered studies, 3- to 5-year-old children in China (total N = 210) were given an opportunity to wait for an additional sticker (Studies 1 and 3) or an edible treat (Study 2). Rewards were dispensed via a timer-controlled box that allowed the experimenter’s apparent ability to learn how long children waited to be manipulated experimentally. Children waited only about half as long when they believed the experimenter would not find out how long they waited. When children were offered three prizes for waiting, anticipated social benefits still drove behavior at least as much as the reward. The findings demonstrate that children as young as 3 years are sensitive to anticipated social rewards when responding to offers of incentives. © The Author(s) 2023.",Article,Scopus
Wong K.W.; Bi W.; Soltani A.A.; Yildirim I.; Scholl B.J.,"Wong, Kimberly W. (57224768831); Bi, Wenyan (59625611900); Soltani, Amir A. (56533413600); Yildirim, Ilker (55069730600); Scholl, Brian J. (7004783103)",57224768831; 59625611900; 56533413600; 55069730600; 7004783103,"Seeing Soft Materials Draped Over Objects: A Case Study of Intuitive Physics in Perception, Attention, and Memory",2023,Psychological Science,34,1,,111,119,8,10.1177/09567976221109194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141373488&doi=10.1177%2f09567976221109194&partnerID=40&md5=013d5d8b3dbd528396cb69618a12439f,"We typically think of intuitive physics in terms of high-level cognition, but might aspects of physics also be extracted during lower-level visual processing? Might we not only think about physics, but also see it? We explored this using multiple tasks in online adult samples with objects covered by soft materials—as when you see a chair with a blanket draped over it—where you must account for the physical interactions between cloth, gravity, and object. In multiple change-detection experiments (n = 200), observers from an online testing marketplace were better at detecting image changes involving underlying object structure versus those involving only the superficial folds of cloths—even when the latter were more extreme along several dimensions. And in probe-comparison experiments (n = 100), performance was worse when both probes (vs. only one) appeared on image regions reflective of underlying object structure (equating visual properties). This work collectively shows how vision uses intuitive physics to recover the deeper underlying structure of scenes. © The Author(s) 2022.",Article,Scopus
Harati H.; Talhelm T.,"Harati, Hamidreza (57802396400); Talhelm, Thomas (39062216700)",57802396400; 39062216700,Cultures in Water-Scarce Environments Are More Long-Term Oriented,2023,Psychological Science,34,7,,754,770,16,10.1177/09567976231172500,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162974107&doi=10.1177%2f09567976231172500&partnerID=40&md5=1b06c50dce654c68298ab1978d7f6b1a,"Why do some cultures invest more for the long term, whereas others emphasize living in the moment? We took advantage of a natural experiment in Iran to test the theory that long-term water scarcity is an important cause of differences in long-term orientation and indulgence. We found that Iranians in a water-scarce province reported more long-term orientation and less indulgence than did Iranians in a nearby water-rich province (Study 1, N = 331). In a field study, Iranians in the water-scarce province sent more résumés for a long-term job ad we posted, whereas Iranians in the water-rich province sent more résumés for a short-term, flexible job (Study 2, N = 182). College students in Iran primed to think about increasing water scarcity in the environment endorsed long-term orientation more and indulgence less (Study 3, N = 211). Across 82 countries, long-run water scarcity predicted long-term orientation (Study 4). In sum, cultures in water-scarce environments value thinking for the long term more and indulgence less. © The Author(s) 2023.",Article,Scopus
Loughnan R.J.; Palmer C.E.; Thompson W.K.; Dale A.M.; Jernigan T.L.; Chieh Fan C.,"Loughnan, Robert J. (36621038900); Palmer, Clare E. (56946189100); Thompson, Wesley K. (55348388400); Dale, Anders M. (57203052174); Jernigan, Terry L. (57201613462); Chieh Fan, Chun (57219832318)",36621038900; 56946189100; 55348388400; 57203052174; 57201613462; 57219832318,Intelligence Polygenic Score Is More Predictive of Crystallized Measures: Evidence From the Adolescent Brain Cognitive Development (ABCD) Study,2023,Psychological Science,34,6,,714,725,11,10.1177/09567976231160702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161629313&doi=10.1177%2f09567976231160702&partnerID=40&md5=1818da74ec08bdd7a5b3cd1fc74a6988,"Findings in adults have shown that crystallized measures of intelligence, which are more culturally sensitive than fluid intelligence measures, have greater heritability; however, these results have not been found in children. The present study used data from 8,518 participants between 9 and 11 years old from the Adolescent Brain Cognitive Development (ABCD) Study. We found that polygenic predictors of intelligence test performance (based on genome-wide association meta-analyses of data from 269,867 individuals) and of educational attainment (based on data from 1.1 million individuals) predicted neurocognitive performance. We found that crystallized measures were more strongly associated with both polygenic predictors than were fluid measures. This mirrored heritability differences reported previously in adults and suggests similar associations in children. This may be consistent with a prominent role of gene–environment correlation in cognitive development measured by crystallized intelligence tests. Environmental and experiential mediators may represent malleable targets for improving cognitive outcomes. © The Author(s) 2023.",Article,Scopus
Eschman B.; Ross-Sheehy S.,"Eschman, Bret (57192803966); Ross-Sheehy, Shannon (6507528570)",57192803966; 6507528570,Visual Short-Term Memory Persists Across Multiple Fixations: An n-Back Approach to Quantifying Capacity in Infants and Adults,2023,Psychological Science,34,3,,370,383,13,10.1177/09567976221136509,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145943316&doi=10.1177%2f09567976221136509&partnerID=40&md5=a0f9c2d3794b842ccbd1ffcd1a1fc75e,"Visual short-term memory (STM) is a foundational component of general cognition that develops rapidly during the first year of life. Although previous research has revealed important relations between overt visual fixation and memory formation, it is unknown whether infants can maintain distinct memories for sequentially fixated items or remember nonfixated array items. Participants (5-month-olds, 11-month-olds, and adults; n = 24 at each age) from the United States were tested in a passive change-detection paradigm with an n-back manipulation to examine memory for the last fixated item (one-back), second-to-last fixated item (two-back), or nonfixated item (change-other). Eye tracking was used to measure overt fixation while participants passively viewed arrays of colored circles. Results for all ages revealed convergent evidence of memory for up to two sequentially fixated objects (i.e., one-back, two-back), with moderate evidence for nonfixated array items (change-other). A permutation analysis examining change preference over time suggested that differences could not be explained by perseverative looking or location biases. © The Author(s) 2023.",Article,Scopus
Pace T.; Koenig-Robert R.; Pearson J.,"Pace, Thomas (58993254200); Koenig-Robert, Roger (16679191300); Pearson, Joel (7401927372)",58993254200; 16679191300; 7401927372,Different Mechanisms for Supporting Mental Imagery and Perceptual Representations: Modulation Versus Excitation,2023,Psychological Science,34,11,,1229,1243,14,10.1177/09567976231198435,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173778749&doi=10.1177%2f09567976231198435&partnerID=40&md5=4795b009b99617f9e58c7b9bd4c1d549,"Recent research suggests imagery is functionally equivalent to a weak form of visual perception. Here we report evidence across five independent experiments on adults that perception and imagery are supported by fundamentally different mechanisms: Whereas perceptual representations are largely formed via increases in excitatory activity, imagery representations are largely supported by modulating nonimagined content. We developed two behavioral techniques that allowed us to first put the visual system into a state of adaptation and then probe the additivity of perception and imagery. If imagery drives similar excitatory visual activity to perception, pairing imagery with perceptual adapters should increase the state of adaptation. Whereas pairing weak perception with adapters increased measures of adaptation, pairing imagery reversed their effects. Further experiments demonstrated that these nonadditive effects were due to imagery weakening representations of nonimagined content. Together these data provide empirical evidence that the brain uses categorically different mechanisms to represent imagery and perception. © The Author(s) 2023.",Article,Scopus
Lavan N.,"Lavan, Nadine (56366640300)",56366640300,The Time Course of Person Perception From Voices: A Behavioral Study,2023,Psychological Science,34,7,,771,783,12,10.1177/09567976231161565,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162994240&doi=10.1177%2f09567976231161565&partnerID=40&md5=1000612243144eabfdc1734715eb2596,"Listeners spontaneously form impressions of a person from their voice: Is someone old or young? Trustworthy or untrustworthy? Some studies suggest that these impressions emerge rapidly (e.g., < 400 ms for traits), but it is unclear just how rapidly different impressions can emerge and whether the time courses differ across characteristics. I presented 618 adult listeners with voice recordings ranging from 25 ms to 800 ms in duration and asked them to rate physical (age, sex, health), trait (trustworthiness, dominance, attractiveness), and social (educatedness, poshness, professionalism) characteristics. I then used interrater agreement as an index for impression formation. Impressions of physical characteristics and dominance emerged fastest, showing high agreement after only 25 ms of exposure. In contrast, agreement for trait and social characteristics was initially low to moderate and gradually increased. Such a staggered time course suggests that there could be a temporo-perceptual hierarchy for person perception in which faster impressions could influence later ones. © The Author(s) 2023.",Article,Scopus
Davidesco I.; Laurent E.; Valk H.; West T.; Milne C.; Poeppel D.; Dikker S.,"Davidesco, Ido (55555506900); Laurent, Emma (57219784957); Valk, Henry (57219796829); West, Tessa (8281256900); Milne, Catherine (14630543400); Poeppel, David (7003791677); Dikker, Suzanne (25929868500)",55555506900; 57219784957; 57219796829; 8281256900; 14630543400; 7003791677; 25929868500,The Temporal Dynamics of Brain-to-Brain Synchrony Between Students and Teachers Predict Learning Outcomes,2023,Psychological Science,34,5,,633,643,10,10.1177/09567976231163872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153255163&doi=10.1177%2f09567976231163872&partnerID=40&md5=34e7d193af5848d726d96948c1261697,"Much of human learning happens through interaction with other people, but little is known about how this process is reflected in the brains of students and teachers. Here, we concurrently recorded electroencephalography (EEG) data from nine groups, each of which contained four students and a teacher. All participants were young adults from the northeast United States. Alpha-band (8–12 Hz) brain-to-brain synchrony between students predicted both immediate and delayed posttest performance. Further, brain-to-brain synchrony was higher in specific lecture segments associated with questions that students answered correctly. Brain-to-brain synchrony between students and teachers predicted learning outcomes at an approximately 300-ms lag in the students’ brain activity relative to the teacher’s brain activity, which is consistent with the time course of spoken-language comprehension. These findings provide key new evidence for the importance of collecting brain data simultaneously from groups of learners in ecologically valid settings. © The Author(s) 2023.",Article,Scopus
Baek E.C.; Hyon R.; López K.; Du M.; Porter M.A.; Parkinson C.,"Baek, Elisa C. (57193674860); Hyon, Ryan (57213145204); López, Karina (57224891719); Du, Meng (57206845723); Porter, Mason A. (7201468248); Parkinson, Carolyn (55901994700)",57193674860; 57213145204; 57224891719; 57206845723; 7201468248; 55901994700,Lonely Individuals Process the World in Idiosyncratic Ways,2023,Psychological Science,34,6,,683,695,12,10.1177/09567976221145316,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152421738&doi=10.1177%2f09567976221145316&partnerID=40&md5=c11373761a97e9245c7ccfcbabd1a7ed,"Loneliness is detrimental to well-being and is often accompanied by self-reported feelings of not being understood by other people. What contributes to such feelings in lonely people? We used functional MRI of 66 first-year university students to unobtrusively measure the relative alignment of people’s mental processing of naturalistic stimuli and tested whether lonely people actually process the world in idiosyncratic ways. We found evidence for such idiosyncrasy: Lonely individuals’ neural responses were dissimilar to those of their peers, particularly in regions of the default-mode network in which similar responses have been associated with shared perspectives and subjective understanding. These relationships persisted when we controlled for demographic similarities, objective social isolation, and individuals’ friendships with each other. Our findings raise the possibility that being surrounded by people who see the world differently from oneself, even if one is friends with them, may be a risk factor for loneliness. © The Author(s) 2023.",Article,Scopus
Cao R.; Zhang N.; Yu H.; Webster P.J.; Paul L.K.; Li X.; Lin C.; Wang S.,"Cao, Runnan (57221308201); Zhang, Na (57226091596); Yu, Hongbo (52464935400); Webster, Paula J. (36963065000); Paul, Lynn K. (58037905400); Li, Xin (36063742800); Lin, Chujun (57194786070); Wang, Shuo (57752746600)",57221308201; 57226091596; 52464935400; 36963065000; 58037905400; 36063742800; 57194786070; 57752746600,Comprehensive Social Trait Judgments From Faces in Autism Spectrum Disorder,2023,Psychological Science,34,10,,1121,1145,24,10.1177/09567976231192236,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170561191&doi=10.1177%2f09567976231192236&partnerID=40&md5=38d2688f68d48253618fe8592daee51b,"Processing social information from faces is difficult for individuals with autism spectrum disorder (ASD). However, it remains unclear whether individuals with ASD make high-level social trait judgments from faces in the same way as neurotypical individuals. Here, we comprehensively addressed this question using naturalistic face images and representatively sampled traits. Despite similar underlying dimensional structures across traits, online adult participants with self-reported ASD showed different judgments and reduced specificity within each trait compared with neurotypical individuals. Deep neural networks revealed that these group differences were driven by specific types of faces and differential utilization of features within a face. Our results were replicated in well-characterized in-lab participants and partially generalized to more controlled face images (a preregistered study). By investigating social trait judgments in a broader population, including individuals with neurodevelopmental variations, we found important theoretical implications for the fundamental dimensions, variations, and potential behavioral consequences of social cognition. © The Author(s) 2023.",Article,Scopus
Glogan E.; Liu P.; Meulders A.,"Glogan, Eveliina (57204618887); Liu, Peixin (58352118200); Meulders, Ann (23667743900)",57204618887; 58352118200; 23667743900,Generalization of Costly Pain-Related Avoidance Based on Real-Life Categorical Knowledge,2023,Psychological Science,34,7,,809,821,12,10.1177/09567976231170878,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163048928&doi=10.1177%2f09567976231170878&partnerID=40&md5=287db719c242382df4e4aba2c130765d,"Avoiding activities posing bodily threat is adaptive. However, spreading of avoidance to safe activities may cause functional disability in people with chronic pain. We investigated whether costly pain-related avoidance would generalize from one activity to another on the basis of real-life categorical knowledge in 40 pain-free people (30 female; mean age = 25 years; university students and public of Maastricht, The Netherlands). In a computer task, participants moved a joystick to complete activities from two categories (gardening and cleaning). During activities from the avoidance category, pain could be avoided at the cost of task efficiency by deviating from a short, pain-associated joystick movement. Activities from the safe category were never painful. Subsequently, we tested generalization of avoidance to novel pain-free activities from both categories. Participants generalized avoidance to novel activities from the avoidance category despite the novel activities not being paired with pain and despite avoidance costs, suggesting that costly (pain-related) avoidance generalizes from one activity to another on the basis of category knowledge and can thus be wide reaching, creating detrimental consequences. © The Author(s) 2023.",Article,Scopus
Patel D.; Krems J.A.; Stout M.E.; Byrd-Craven J.; Hawkins M.A.W.,"Patel, Devanshi (58278774300); Krems, Jaimie Arona (55909823800); Stout, Madison E. (57201480048); Byrd-Craven, Jennifer (7801470178); Hawkins, Misty A. W. (36987456700)",58278774300; 55909823800; 57201480048; 7801470178; 36987456700,Parents of Children With High Weight Are Viewed as Responsible for Child Weight and Thus Stigmatized,2023,Psychological Science,34,1,,35,46,11,10.1177/09567976221124951,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141342656&doi=10.1177%2f09567976221124951&partnerID=40&md5=a0d9a05b2779b970e0780a9044c5df97,"Courts in seven U.S. states have removed children with “obesity” from parental custody until children could maintain “healthy weights.” These rulings—alongside qualitative reports from parents of children with high weight (PoCHs)—suggest that PoCHs are judged as bad parents. Yet little work has tested whether people genuinely stigmatize PoCHs or what drives this phenomenon. In three experiments with U.S. online community participants (N = 1,011; two preregistered), we tested an attribution theory model: Social perceivers attribute children’s weights to parents and thus stigmatize those parents. Experiments 1 and 2 support this model (across parent and child gender). Experiment 3 manipulated attributions of parental responsibility for child weight, revealing attenuated stigma with low attributions of responsibility. Findings are among the first to describe and explain stigma toward a large demographic (parents of children with obesity)—with real-world implications (e.g., for family separation, health care)—and may additionally illuminate the psychology underlying stigma toward parents of children with other potentially stigma-evoking identities. © The Author(s) 2022.",Article,Scopus
Azevedo R.T.; von Mohr M.; Tsakiris M.,"Azevedo, Ruben T. (55199955500); von Mohr, Mariana (57190007075); Tsakiris, Manos (8612330500)",55199955500; 57190007075; 8612330500,From the Viscera to First Impressions: Phase-Dependent Cardio-Visual Signals Bias the Perceived Trustworthiness of Faces,2023,Psychological Science,34,1,,120,131,11,10.1177/09567976221131519,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141419179&doi=10.1177%2f09567976221131519&partnerID=40&md5=f529dcc6b4c564bea7fff85a6c5eae8c,"When we see new people, we rapidly form first impressions. Whereas past research has focused on the role of morphological or emotional cues, we asked whether transient visceral states bias the impressions we form. Across three studies (N = 94 university students), we investigated how fluctuations of bodily states, driven by the interoceptive impact of cardiac signals, influence the perceived trustworthiness of faces. Participants less often chose faces presented in synchrony with their own cardiac systole as more trustworthy than faces presented out of synchrony. Participants also explicitly judged faces presented in synchrony with their cardiac systole as less trustworthy. Finally, the presentation of faces in synchrony with participants’ cardiac diastole did not modulate participants’ perceptions of the faces’ trustworthiness, suggesting that the systolic phase is necessary for such interoceptive effects. These findings highlight the role of phasic interoceptive information in the processing of social information and provide a mechanistic account of the role of visceroception for social perception. © The Author(s) 2022.",Article,Scopus
Fynes-Clinton S.; Addis D.R.,"Fynes-Clinton, Samuel (57203805726); Addis, Donna Rose (6602575389)",57203805726; 6602575389,Thinking Beyond COVID-19: How Has the Pandemic Impacted Future Time Horizons?,2023,Psychological Science,34,8,,899,913,14,10.1177/09567976231170560,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162664173&doi=10.1177%2f09567976231170560&partnerID=40&md5=0ff366df8f3cfe71c8c05cca9f43280a,"Older age is reportedly protective against the detrimental psychological impacts of the COVID-19 pandemic, consistent with the theory that reduced future time extension (FTE) leads to prioritization of socioemotional well-being. We investigated whether depression severity and pandemic-related factors (regional severity, threat, social isolation) reduce FTE beyond chronological age and whether these relationships differ between younger and older adults. In May 2020, we recruited 248 adults (younger: 18–43 years, older: 55–80 years) from 13 industrialized nations. Multigroup path analysis found that depression severity was a better predictor of FTE than the reverse association in both age groups, suggesting an affective foreshortening of future time. In both age groups, older age was protective against depression severity, and younger age was associated with heightened vulnerability to the negative impacts of pandemic-related factors. Future research should consider the complex interrelationships between FTE, age, and depression severity and the potential impacts of the broader psychosocial milieu. © The Author(s) 2023.",Article,Scopus
van Moorselaar D.; Theeuwes J.,"van Moorselaar, Dirk (59454534900); Theeuwes, Jan (7006932399)",59454534900; 7006932399,Statistical Learning Within Objects,2023,Psychological Science,34,4,,501,511,10,10.1177/09567976231154804,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150495828&doi=10.1177%2f09567976231154804&partnerID=40&md5=45e8e6f1b0a405e27a1b824779fbfce0,"Research has recently shown that efficient selection relies on the implicit extraction of environmental regularities, known as statistical learning. Although this has been demonstrated for scenes, similar learning arguably also occurs for objects. To test this, we developed a paradigm that allowed us to track attentional priority at specific object locations irrespective of the object’s orientation in three experiments with young adults (all Ns = 80). Experiments 1a and 1b established within-object statistical learning by demonstrating increased attentional priority at relevant object parts (e.g., hammerhead). Experiment 2 extended this finding by demonstrating that learned priority generalized to viewpoints in which learning never took place. Together, these findings demonstrate that as a function of statistical learning, the visual system not only is able to tune attention relative to specific locations in space but also can develop preferential biases for specific parts of an object independently of the viewpoint of that object. © The Author(s) 2023.",Article,Scopus
Romero Verdugo P.; van Lieshout L.L.F.; de Lange F.P.; Cools R.,"Romero Verdugo, Patricia (57949899600); van Lieshout, Lieke L. F. (57192071489); de Lange, Floris P. (8567604600); Cools, Roshan (7003766203)",57949899600; 57192071489; 8567604600; 7003766203,Choice Boosts Curiosity,2023,Psychological Science,34,1,,99,110,11,10.1177/09567976221082637,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141023571&doi=10.1177%2f09567976221082637&partnerID=40&md5=952d8967460c86dd7cdcb49b98926d94,"In our connected era, we spend significant time and effort satisfying our curiosity. Often, we choose which information we seek, but sometimes the selection is made for us. We hypothesized that humans exhibit enhanced curiosity in the context of choice. We designed a task in which healthy participants saw two lotteries on each trial. On some trials, participants chose which lottery to play. On other trials, the lottery was selected for them. Participants then indicated their curiosity about the outcome of the to-be-played lottery via self-report ratings (Experiment 1, N = 34) or willingness-to-wait decisions (Experiment 2, N = 34). We found that participants exhibited higher curiosity ratings and greater willingness to wait for the outcome of lotteries they had chosen than for lotteries that had been selected for them (controlling for initial preference). This demonstrates that choice boosts curiosity, which may have implications for boosting learning, memory, and motivation. © The Author(s) 2022.",Article,Scopus
