"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"de Zubicaray G.I.; McMahon K.L.; Arciuli J.; Kearney E.; Guenther F.H.","de Zubicaray, Greig I. (54790577700); McMahon, Katie L. (57743196500); Arciuli, Joanne (6507553271); Kearney, Elaine (57050190000); Guenther, Frank H. (7003640507)","54790577700; 57743196500; 6507553271; 57050190000; 7003640507","Emotion From the Sound of a Word: Statistical Relationships Between Surface Form and Valence of English Words Influence Lexical Access and Memory","2023","Journal of Experimental Psychology: General","152","12","","3566","3593","27","10.1037/xge0001477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178656582&doi=10.1037%2fxge0001477&partnerID=40&md5=8c937f62f56bf4b625f86e492d54af60","It is generally accepted that a word’s emotional valence (i.e., whether a word is perceived as positive, negative, or neutral) influences how it is accessed and remembered. There is also evidence that the affective content of some words is represented in nonarbitrary sound–meaning associations (i.e., emotional sound symbolism). We investigated whether more extensive statistical relationships exist between the surface form properties of English words and ratings of their emotional valence, that is, form typicality. We found significant form typicality for both valence and extremity of valence (the absolute distance from the midpoint of the rating scale, regardless of polarity). Next, using behavioral megastudy data sets, we show that measures of emotional form typicality are significant predictors of lexical access during written and auditory lexical decision and reading aloud tasks in addition to recognition memory performance. These findings show nonarbitrary form-valence mappings in English are accessed automatically during language and verbal memory processing.We discuss how these findings might be incorporated into theoretical accounts that implement Bayesian statistical inference. © 2023 American Psychological Association","Article","Scopus"
"Lawson M.A.; Anand S.; Kakkar H.","Lawson, M. Asher (57219224974); Anand, Shikhar (58155590200); Kakkar, Hemant (57189686825)","57219224974; 58155590200; 57189686825","Tribalism and Tribulations: The Social Costs of Not Sharing Fake News","2023","Journal of Experimental Psychology: General","","","","","","","10.1037/xge0001374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150783679&doi=10.1037%2fxge0001374&partnerID=40&md5=0621ab11a5474268cf846c47207bf4e3","Fake news can foster political polarization, foment division between groups, and encourage malicious behavior. Misinformation has cast doubt on the integrity of democratic elections, downplayed the seriousness of COVID-19, and increased vaccine hesitancy. Given the leading role that online groups play in the dissemination of fake news, in this research we examined how group-level factors contribute to sharing misinformation. By unobtrusively tracking interactions among 51,537 Twitter user dyads longitudinally over two time periods (n= 103,074), we found that group members who did not conform to the behavior of other group members by sharing fake news were subjected to reduced social interaction over time.We augmented this unique, ecologically valid behavioral data with another digital field study (N= 178,411) and five experiments to disentangle some of the causal mechanisms driving the observed effects. We found that social costs were higher for not sharing fake news versus other content, that specific types of deviant group members faced the greatest social costs, and that social costs explained fake news sharing above and beyond partisan identity and subjective accuracy assessments. Overall, our work illuminates the role of conformity pressure as a critical antecedent of the spread of misinformation © 2023, Journal of Experimental Psychology: General. All rights reserved","Article","Scopus"
"Anderson B.A.; Lee D.S.","Anderson, Brian A. (36058352000); Lee, David S. (57216250103)","36058352000; 57216250103","Visual Search as Effortful Work","2023","Journal of Experimental Psychology: General","152","6","","1580","1597","17","10.1037/xge0001334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150855297&doi=10.1037%2fxge0001334&partnerID=40&md5=6e4c71f2f07ab2b8489de448210b662f","Tasks that involve more demanding cognitive operations, such as working memory maintenance and rule switching, tend to be perceived as effortful. People will make choices that minimize the need to perform such tasks and will even accept some measure of physical pain in exchange for the ability to avoid them. Nearly all tasks require that people find and extract relevant perceptual information from their environment, but demands of this nature are often ignored in the study of mental effort. Visual search is sometimes described as “difficult” or “easy” on the basis of search slopes or other performance-based metrics, but how such performance differences map onto conceptions of cognitive demand is unclear. In the present study, we examined whether people would be willing to exert physical effort in exchange for the opportunity to minimize the number of items they needed to search through in a visual search task and whether they would be more willing to endure physical effort demands if it resulted in fewer items needing to be searched. Our results are broadly consistent with the idea that the performance of visual search constitutes effortful work that can trade-off with physical effort demands, which has broad implications for theories of visual information processing and practical considerations for professions that tax peoples’ ability to search. © 2023 American Psychological Association","Article","Scopus"
"Groß J.; Kreis B.K.; Blank H.; Pachur T.","Groß, Julia (56052773500); Kreis, Barbara K. (57222057491); Blank, Hartmut (7005219993); Pachur, Thorsten (57203156219)","56052773500; 57222057491; 7005219993; 57203156219","Knowledge Updating in Real-World Estimation: Connecting Hindsight Bias and Seeding Effects","2023","Journal of Experimental Psychology: General","152","11","","3167","3188","21","10.1037/xge0001452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185457409&doi=10.1037%2fxge0001452&partnerID=40&md5=33ec3d585d46aef18aa014c8220d7389","When people estimate the quantities of objects (e.g., country populations), are then presented with the objects’ actual quantities, and subsequently asked to remember their initial estimates, responses are often distorted towards the actual quantities. This hindsight bias—traditionally considered to reflect a cognitive error—has more recently been proposed to result from adaptive knowledge updating. But how to conceptualize such knowledge-updating processes and their potentially beneficial consequences? Here, we provide a framework that conceptualizes knowledge updating in the context of hindsight bias in real-world estimation by connecting it with research on seeding effects—improvements in people’s estimation accuracy after exposure to numerical facts. This integrative perspective highlights a previously neglected facet of knowledge updating, namely, recalibration of metric domain knowledge, which can be expected to lead to transfer learning and thus improve estimation for objects from a domain more generally.We develop an experimental paradigm to investigate the association of hindsight bias with improved estimation accuracy. In Experiment 1, we demonstrate that the classical approach to induce hindsight bias indeed produces transfer learning. In Experiment 2, we provide evidence for the novel prediction that hindsight bias can be triggered via transfer learning; this establishes a direct link from knowledge updating to hindsight bias. Our work integrates two prominent but previously unconnected research programs on the effects of knowledge updating in real-world estimation and supports the notion that hindsight bias is driven by adaptive learning processes. © 2023 American Psychological Association","Article","Scopus"
"Malhotra G.; Dujmović M.; Hummel J.; Bowers J.S.","Malhotra, Gaurav (58823105500); Dujmović, Marin (57194197709); Hummel, John (7103410434); Bowers, Jeffrey S. (7402759967)","58823105500; 57194197709; 7103410434; 7402759967","Human Shape Representations Are Not an Emergent Property of Learning to Classify Objects","2023","Journal of Experimental Psychology: General","152","12","","3380","3402","22","10.1037/xge0001440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168751955&doi=10.1037%2fxge0001440&partnerID=40&md5=83806d009be107000a8dc258467d5684","Humans are particularly sensitive to relationships between parts of objects. It remains unclear why this is. One hypothesis is that relational features are highly diagnostic of object categories and emerge as a result of learning to classify objects. We tested this by analyzing the internal representations of supervised convolutional neural networks (CNNs) trained to classify large sets of objects. We found that CNNs do not show the same sensitivity to relational changes as previously observed for human participants. Furthermore, when we precisely controlled the deformations to objects, human behavior was best predicted by the number of relational changes while CNNs were equally sensitive to all changes. Even changing the statistics of the learning environment by making relations uniquely diagnostic did not make networks more sensitive to relations in general. Our results show that learning to classify objects is not sufficient for the emergence of human shape representations. Instead, these results suggest that humans are selectively sensitive to relational changes because they build representations of distal objects from their retinal images and interpret relational changes as changes to these distal objects. This inferential process makes human shape representations qualitatively different from those of artificial neural networks optimized to perform image classification. © 2023 American Psychological Association","Article","Scopus"
"Wang S.; Cong S.H.; Woodman G.F.","Wang, Sisi (57205468121); Cong, Stanislas Huynh (57219730915); Woodman, Geoffrey F. (57207897073)","57205468121; 57219730915; 57207897073","Statistical Learning Speeds Visual Search: More Efficient Selection, or Faster Response?","2023","Journal of Experimental Psychology: General","152","6","","1723","1734","11","10.1037/xge0001353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148595718&doi=10.1037%2fxge0001353&partnerID=40&md5=91e57bb9092230fb4256bda704264fe1","Learning statistical regularities of target objects speeds visual search performance. However, we do not yet know whether this statistical learning effect is driven by biasing attentional selection at the early perceptual stage of processing, as theories of attention propose, or by improving the decision-making efficiency at a late response-related stage. Leveraging the high-temporal resolution of the event-related potential (ERP) technique, we had 16 human observers perform a visual search task where we inserted a fine-grained statistical regularity that the target shapes appeared in different colors with six unique probabilities. Observers unintentionally learned these regularities such that they were faster to report targets that appeared in more likely target colors. The observers’ ERPs showed that this learning effect resulted in subjects making faster decisions about the target presence, and not by preferentially shifting attention to more rapidly select likely target colors, as is often assumed by the attentional selection account, supporting a post-selection account for statistical learning of the probabilistic regularities of target features. These results provide fundamental insights into the attentional control mechanisms of statistical learning. © 2023 American Psychological Association","Article","Scopus"
"Chang M.; Jones M.N.; Johns B.T.","Chang, Minyu (57205684139); Jones, Michael N. (57212372917); Johns, Brendan T. (35094235100)","57205684139; 57212372917; 35094235100","Comparing Word Frequency, Semantic Diversity, and Semantic Distinctiveness in Lexical Organization","2023","Journal of Experimental Psychology: General","152","6","","1814","1823","9","10.1037/xge0001407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170661389&doi=10.1037%2fxge0001407&partnerID=40&md5=788246d77f08dcbfeaad2afc5d3e9bca","Word frequency (WF) is a strong predictor of lexical behavior. However, much research has shown that measures of contextual and semantic diversity offer a better account of lexical behaviors than WF (Adelman et al., 2006; Jones et al., 2012). In contrast to these previous studies, Chapman and Martin (2022) recently demonstrated that WF seems to account for distinct and greater levels of variance than measures of contextual and semantic diversity across a variety of datatypes. However, there are two limitations to these findings. The first is that Chapman and Martin (2022) compared variables derived from different corpora, which makes any conclusion about the theoretical advantage of one metric over another confounded, as it could be the construction of one corpus that provides the advantage and not the underlying theoretical construct. Second, they did not consider recent developments in the semantic distinctiveness model (SDM; Johns, 2021a; Johns et al., 2020; Johns & Jones, 2022). The current paper addressed the second limitation. Consistent with Chapman and Martin (2022), our results showed that the earliest versions of the SDM were less predictive of lexical data relative to WF when derived from a different corpus. However, the later versions of the SDM accounted for substantially more unique variance than WF in lexical decision and naming data. The results suggest that context-based accounts provide a better explanation of lexical organization than repetition-based accounts. © 2023 American Psychological Association","Article","Scopus"
"Wilson R.; Hruby A.; Perez-Zapata D.; van der Kleij S.W.; Apperly I.A.","Wilson, Ross (57200289626); Hruby, Ales (58156306900); Perez-Zapata, Daniel (56444397100); van der Kleij, Sanne W. (57189359826); Apperly, Ian A. (6602736995)","57200289626; 58156306900; 56444397100; 57189359826; 6602736995","Is Recursive “Mindreading” Really an Exception to Limitations on Recursive Thinking?","2023","Journal of Experimental Psychology: General","152","5","","1454","1468","14","10.1037/xge0001322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150778260&doi=10.1037%2fxge0001322&partnerID=40&md5=c8333393e088c86461d02d695b6a925d","The ability to mindread recursively—for example, by thinking what person 1 thinks person 2 thinks person 3 thinks—is a prime example of recursive thinking in which one process, representation, or idea becomes embedded within a similar one. It has also been suggested that mindreading is an exceptional example, with five recursive steps commonly observed for mindreading, in comparison with just one or two in other domains. However, conceptual analysis of existing recursive mindreading tasks suggests that conclusions about exceptional mindreading are insecure. Revised tasks were devised to provide a more rigorous test of recursive mindreading capacity. Study 1 (N = 76) found significantly worse performance at level-5 recursive mindreading on the revised tasks (17% correct) compared with the original tasks (80% correct), and no effect of moderate financial bonuses for good performance. Study 2 (N = 74) replicated poor performance at level-5 recursive mindreading on the revised tasks (15% correct) in the absence of bonuses, but found better performance (45% correct) when participants were offered large bonuses for accuracy, encouraged to take as much time as needed, and assisted with a strategy for recursive reasoning. These findings suggest that, like recursive thinking in other domains, recursive mindreading is effortful and limited.We discuss how the proposed role for high levels of recursive mindreading in communication, culture, and literature might be reconciled with these limitations. © 2023 The Author(s)","Article","Scopus"
"Brainerd C.J.; Liu X.; Bialer D.M.; Chang M.","Brainerd, C.J. (7003600416); Liu, X. (57817480400); Bialer, D.M. (57205681823); Chang, M. (57205684139)","7003600416; 57817480400; 57205681823; 57205684139","The Big Three: Accuracy, Organization, and Retrieval Effects of Latent Semantic Attributes","2023","Journal of Experimental Psychology: General","152","6","","1768","1786","18","10.1037/xge0001365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150850241&doi=10.1037%2fxge0001365&partnerID=40&md5=012528e25187570d93a58a9694cc2c54","Rating norms for semantic attributes (e.g., concreteness, dominance, familiarity, and valence) are widely used in many psychological literatures to study the effects of processing specific types of semantic content. Word and picture norms for many attributes are available for thousands of items, but there is a contamination problem in experimentation. When an attribute’s ratings are varied, how the semantic content that people process changes is unclear because ratings of individual attributes are correlated with ratings of so many other attributes. To solve this problem, the psychological space that 20 attributes occupy has been mapped, and factor score norms have been published for the latent attributes that generate that space (emotional valence, age-of-acquisition, and symbolic size). These latent attributes have yet to be manipulated in experimentation, and hence, their effects are unknown. We conducted a series of experiments that focused on whether they affect accuracy, memory organization, and specific retrieval processes. We found that (a) all three latent attributes affected recall accuracy, (b) all three affected memory organization in recall protocols, and (c) all three affected direct verbatim access, rather than reconstruction or familiarity. The memory effects of two of them (valence and age-of-acquisition) were unconditional, but memory effects were only detected for the third at particular levels of the other two. The key implications are that semantic attributes can now be cleanly manipulated, and when they are, they have broad downstream effects on memory. © 2023 American Psychological Association","Article","Scopus"
"Powell D.; Weisman K.; Markman E.M.","Powell, Derek (55749510700); Weisman, Kara (6505849090); Markman, Ellen M. (6603875896)","55749510700; 6505849090; 6603875896","Modeling and Leveraging Intuitive Theories to Improve Vaccine Attitudes","2023","Journal of Experimental Psychology: General","152","5","","1379","1395","16","10.1037/xge0001324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150789148&doi=10.1037%2fxge0001324&partnerID=40&md5=fcf10aa80f565a572550d771d7a0d22f","Much of the richness of human thought is supported by people’s intuitive theories—mental frameworks capturing the perceived structure of the world. But intuitive theories can also contain and reinforce dangerous misconceptions. In this paper, we take up the case of misconceptions about vaccine safety that discourages vaccination. These misconceptions constitute a major public health risk that predates the coronavirus pandemic but that has become all the more dire in recent years. We argue that addressing such misconceptions requires awareness of the broader conceptual contexts in which they are embedded. To build this understanding, we examined the structure and revision of people’s intuitive theories of vaccination in five large survey studies (total N = 3,196). Based on these data, we present a cognitive model of the intuitive theory surrounding people’s decisions about whether to vaccinate young children against diseases like measles, mumps, and rubella (MMR). Using this model, we were able to make accurate predictions about how people’s beliefs would be revised in light of educational interventions, design an effective new intervention encouraging vaccination, and understand how these beliefs were affected by real-world events (the measles outbreaks of 2019). In addition to presenting a promising way forward for promoting the MMR vaccine, this approach has clear implications for encouraging the uptake of COVID-19 vaccines, especially among parents of young children. At the same time, this work provides the foundation for richer understandings of intuitive theories and belief revision more broadly. © 2023 American Psychological Association","Article","Scopus"
"Fulmer A.G.; Reich T.","Fulmer, Alexander G. (57224354798); Reich, Taly (49461699800)","57224354798; 49461699800","The Biography of Discovery: How Unintentional Discovery of Resources Influences Choice and Preference","2023","Journal of Experimental Psychology: General","152","6","","1671","1689","18","10.1037/xge0001359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150759080&doi=10.1037%2fxge0001359&partnerID=40&md5=61ead6071fe379fc38639903460845d0","An archeologist discovers a 1,500-year-old Viking sword at the bottom of a lake. Would people be more drawn to the sword if they knew that the discovery was intentional, or unintentional? The current research examines this previously unexplored type of biographical narrative—the biography of the discovery of historical and natural resources. We propose that unintentionality in the discovery of a resource can shape choice and preference. We focus our investigation on resources because the event of discovery is an inherent component in the biography of all known historical and natural resources, and because these resources are either themselves already objects (like historical artifacts) or are the building blocks of virtually all objects. Eight laboratory studies and one field experiment indicate that the unintentional discovery of resources heightens the choice of and preference for the resources. We find that the unintentional discovery of a resource triggers counterfactual thoughts about how the discovery might not have occurred, increasing perceptions that the discovery was fated, consequently driving choice of and preference for the resource. Further, we identify the level of expertise of the discoverer as a theoretically relevant moderator of this effect, finding that the effect is eliminated in the case of novice discoverers. It arises for resources discovered by experts with the rationale that unintentional discovery by an expert is unexpected, and therefore prompts heightened counterfactual thoughts. However, resources discovered by novices for which discovery is unexpected whether it is intentional or unintentional are preferred at equally high rates. © 2023 American Psychological Association","Article","Scopus"
"Kelly L.J.; Khemlani S.","Kelly, Laura Jane (57192982079); Khemlani, Sangeet (24332201800)","57192982079; 24332201800","Temporal Explanations","2023","Journal of Experimental Psychology: General","152","6","","1639","1646","7","10.1037/xge0001338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150832747&doi=10.1037%2fxge0001338&partnerID=40&md5=0a7d603c967c0c0d750a816ae0ba2000","People can explain phenomena by appealing to temporal relations, for example, you might explain a colleague’s absence at a meeting by inferring that their prior meeting ended late. Previous explanatory reasoning research shows that people construct causal explanations to resolve causal conflicts. Accordingly, temporal explanations may help reasoners resolve temporal conflicts, and we describe four experimental tests of the hypothesis (N = 240). Experiment 1 provided participants with conflicting or consistent temporal information and elicited natural responses about what followed. Participants spontaneously provided temporal explanations to resolve inconsistencies, and only a minority of them provided more conservative, direct refutations. Experiments 2 and 3 showed that participants preferred temporal explanations over simpler refutations to resolve conflicts, and Experiment 4 showed that participants judged temporal explanations more probable than refutations, and thereby yielded a novel class of conjunction fallacies. The research is the first to examine patterns in temporal explanatory reasoning. © 2023 American Psychological Association","Article","Scopus"
"Morris A.; Kurdi B.","Morris, Adam (56954124600); Kurdi, Benedek (57140429700)","56954124600; 57140429700","Awareness of Implicit Attitudes: Large-Scale Investigations of Mechanism and Scope","2023","Journal of Experimental Psychology: General","152","12","","3311","3343","32","10.1037/xge0001464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177761342&doi=10.1037%2fxge0001464&partnerID=40&md5=79c55537ea12905323d102a27639aef4","People can predict their scores on the Implicit Association Test with remarkable accuracy, challenging the traditional notion that implicit attitudes are inaccessible to introspection and suggesting that people might be aware of these attitudes. Yet, major open questions about the mechanism and scope of these predictions remain, making their implications unclear. Notably, people may be inferring their attitudes from externally observable cues (e.g., in the simplest case, their demographic information) rather than accessing them directly. This problem is exacerbated by the fact that, in past work, predictions have been obtained only for a small set of targets, attitudes toward which are demonstrably possible to infer. Here, in an adversarial collaboration with eight preregistered studies (N = 8,011), we interrogate implicit attitude awareness using more stringent tests. We demonstrate that people can predict their implicit attitudes (a) across a broad range of targets (many of which are plausibly difficult to infer without introspection), (b) far more accurately than third-party observers can based on demographic information, and (c) with similar accuracy across two different widely used implicit measures. On the other hand, predictive accuracy (a) varied widely across individuals and attitude targets and (b) was partially explained by inference over nonintrospective cues such as demographic variables and explicit attitudes; moreover, (c) explicit attitudes explained considerably larger portions of variance in predictions than implicit attitudes did. Taken together, these findings suggest that successful predictions of one’s implicit attitudes may emerge from multiple mechanisms, including inference over nonintrospective cues and genuine introspective access. © 2023 American Psychological Association","Article","Scopus"
"Craik F.I.M.","Craik, Fergus I. M. (7006060729)","7006060729","The Role of Intentionality in Memory and Learning: Comments on Popov and Dames (2022)","2023","Journal of Experimental Psychology: General","152","1","","301","307","6","10.1037/xge0001329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147318603&doi=10.1037%2fxge0001329&partnerID=40&md5=d1066bb1e0a597a7b3d4d575f1cecc1a","This commentary is a reply to the article “Intent matters: Resolving the intentional versus incidental learning paradox in episodic long-term memory” by Popov and Dames (2022). In their article, the authors question the view that once adequate deep, elaborate, and organizational processes have been induced incidentally, the intention to learn adds nothing further to the level of subsequent retention. Opposing this view, Popov and Dames conclude that intention to learn is always necessary for good memory performance and support this claim with the results of 11 experiments in which they find strong effects of intentionality using mixedlist designs in which all items are processed semantically but only half need be remembered later. The present commentary suggests that intentionality leads to selectively greater amounts of item processing and organizational processing of the to-be-remembered items in mixed lists, and that these further operations result in higher levels of recall. In light of this interpretation, the commentary argues for the validity of the original conclusion that retention is determined by the qualitative type of processing carried out on the items to be remembered, however that processing is induced. The commentary concludes by discussing various factors that modulate the effect of intentionality on memory and learning, and by suggesting a scheme that may aid the understanding of these effects, and serve as a framework for future studies. © 2023 American Psychological Association","Article","Scopus"
"Ongchoco J.D.K.; Yates T.S.; Scholl B.J.","Ongchoco, Joan Danielle K. (57189233152); Yates, Tristan S. (57218836958); Scholl, Brian J. (7004783103)","57189233152; 57218836958; 7004783103","Event Segmentation Structures Temporal Experience: Simultaneous Dilation and Contraction in Rhythmic Reproductions","2023","Journal of Experimental Psychology: General","152","11","","3266","3276","10","10.1037/xge0001447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184971228&doi=10.1037%2fxge0001447&partnerID=40&md5=61b2dfa79eccd9d97cffca7f388f82b0","We experience the world in terms of both (continuous) time and (discrete) events, but time seems especially primitive—since we cannot perceive events without an underlying temporal medium. It is all the more intriguing, then, to discover that event segmentation can itself influence howwe perceive the passage of time. We demonstrated this using a novel “rhythmic reproduction” task, in which people listened to irregular sequences of musical tones, and then immediately reproduced those rhythmic patterns from memory. Each sequence contained a single salient (and entirely task-irrelevant) perceptual event boundary, but the temporal placement of that boundary varied acrossmultiple trials in which people reproduced the same underlying rhythmic pattern. Reproductions were systematically influenced by event boundaries in two complementary ways: tones immediately following event boundarieswere delayed (being effectively played “too late” in the reproductions), while tones immediately preceding event boundaries were sped up (being effectively played “too early”). This demonstrates how event segmentation influences time perception in subtle and nonuniform ways that go beyond global temporal distortions—with dilation across events, but contraction within events. Events structure temporal experience, facilitating a give-and-take between the subjective expansion and contraction of time. © 2023 American Psychological Association","Article","Scopus"
"Jung M.H.; Smeets P.; Stoop J.; Vosgerau J.","Jung, Minah H. (56626647500); Smeets, Paul (56719295800); Stoop, Jan (55616244400); Vosgerau, Joachim (13008531800)","56626647500; 56719295800; 55616244400; 13008531800","Social Status and Unethical Behavior: Two Replications of the Field Studies in Piff et al. (2012)","2023","Journal of Experimental Psychology: General","152","5","","1368","1378","10","10.1037/xge0001333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147032294&doi=10.1037%2fxge0001333&partnerID=40&md5=348e1afda96812ce719b2b819ff665a0","Prominent social psychologists and major media outlets have put forward the notion that people of high socioeconomic status (SES) are more selfish and behave more unethically than people of low SES. In contrast, other research in economics and sociology has hypothesized and found a positive relationship between SES and prosocial and ethical behavior. We review the empirical evidence for these contradictory findings and conduct two direct, well-powered, and preregistered replications of the field studies by Piff and colleagues (2012) to test the relationship between SES and unethical/selfish behavior. Unlike the original findings, we find no evidence of a positive relationship between SES and unethical/selfish behavior in the two field replication studies. © 2023 American Psychological Association","Article","Scopus"
"Miller J.","Miller, Jeff (55497741400)","55497741400","Outlier Exclusion Procedures for Reaction Time Analysis: The Cures Are Generally Worse Than the Disease","2023","Journal of Experimental Psychology: General","152","11","","3189","3217","28","10.1037/xge0001450","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179341555&doi=10.1037%2fxge0001450&partnerID=40&md5=2434a85a6a6e2f92e4ad911d0c5f17c8","A methodological problem in most reaction time (RT) tasks is that some measured RTs may be outliers, being either too fast or too slow to reflect the task-related processing of interest. Numerous ad hoc procedures have been used to identify these outliers for exclusion from further analyses, but the accuracies of these methods have not been systematically compared. The present study compared the performance of 58 different outlier exclusion procedures (OEPs) using four huge datasets of real RTs. The results suggest that these OEPs are likely to do more harm than good, because they incorrectly identify outliers, increase noise, introduce bias, and generally reduce statistical power. The results suggest that RT researchers should not automatically apply any of these OEPs to clean their RT data prior to the main analyses. © 2023 American Psychological Association","Article","Scopus"
"Green T.A.; Johnco C.J.; Wuthrich V.M.","Green, Trudy A. (57218102057); Johnco, Carly J. (36551357200); Wuthrich, Viviana M. (8271092700)","57218102057; 36551357200; 8271092700","Age Differences in Peritraumatic and Posttraumatic Processing","2023","Journal of Experimental Psychology: General","152","10","","2793","2803","10","10.1037/xge0001424","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166967567&doi=10.1037%2fxge0001424&partnerID=40&md5=0702235e88ca6a1cf55e12d292b10ba9","There is limited research investigating the mechanisms underlying the lower rate of posttraumatic stress disorder (PTSD) in older compared to younger adults. This study examined age differences in peritraumatic and posttraumatic reactions, and the use of two emotion regulation strategies (rumination and positive reappraisal) using a trauma film induction paradigm. Participants (45 older adults and 45 younger adults) watched a trauma film. Eye gaze, Galvanic Skin Response, peritraumatic distress, and emotion regulation were assessed during the film. Participants completed an intrusive memory diary over the next 7 days and follow-up measures of posttraumatic symptoms and emotion regulation. Findings showed no age differences in peritraumatic distress or use of rumination or positive reappraisal during film viewing. Older adults reported lower posttraumatic stress and distress from intrusive memories than younger adults at the 1-week follow-up, despite experiencing a comparable number of intrusions. Rumination was a unique predictor of intrusive and hyperarousal symptoms, after accounting for age. There were no age differences in the use of positive appraisal, and positive reappraisal was not associated with posttraumatic stress. Lower rates of late-life PTSD may relate to decreased use of maladaptive emotion regulation (i.e., rumination), rather than increased use of adaptive emotion regulation strategies (i.e., positive reappraisal). © 2023 American Psychological Association. All Rights Reserved.","Article","Scopus"
"Mutter E.R.; Liu Z.; Gollwitzer P.M.; Oettingen G.","Mutter, Elizabeth R. (57194495471); Liu, Zhenxu (58155314200); Gollwitzer, Peter M. (6701801989); Oettingen, Gabriele (6701352863)","57194495471; 58155314200; 6701801989; 6701352863","More Direction but Less Freedom? How Task Rules Affect Intrinsic Motivation","2023","Journal of Experimental Psychology: General","152","5","","1484","1501","17","10.1037/xge0001348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150774530&doi=10.1037%2fxge0001348&partnerID=40&md5=1601dc8ee4664666f32c1b84e4ec5557","Task rules restrict freedom by definition, but do they necessarily harm intrinsic motivation?We examine how task rules for an open-ended writing activity affect intrinsic motivation, or enjoyment, with one’s sense of direction and psychological freedom as potential mechanisms. Results from three online experiments (Experiment 1, Experiments 3a and 3b; N= 1,176), conducted with both undergraduate student and adult (AmazonMTurk and Prolific) samples, suggest that task rules may indirectly increase enjoyment by enhancing direction (indirect effect: β’s range [0.09, 0.17], p’s<.05), yet at the same time, indirectly decrease enjoyment by reducing freedom(indirect effect: β’s range [−0.31,−0.07], p’s<.05). Results from a fourth online experiment (Experiment 2; student sample; N= 121) address a potential alternative explanation, finding that only the task rules, not mere examples, were sufficient to increase direction (rules present: d=0.55, p=.04; examples: d= 0.25, p=.48) and reduce freedom (rules present: d= 0.78, p<.001; examples: d= 0.22, p=.31). Theoretical and empirical connections are made to self-determination theory and flow theory. Further research is needed to delineate situational and personal factors that may moderate these effects. © 2023 American Psychological Association","Article","Scopus"
"Nobes G.","Nobes, Gavin (56063571000)","56063571000","Daly and Colleagues Have Overestimated the Magnitude of the “Cinderella Effect” in Lethal Child Abuse, and Underestimated the Role of Confounding Variables in Its Explanation: A Reply to Daly (2022)","2023","Journal of Experimental Psychology: General","152","12","","3599","3604","5","10.1037/xge0001501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178649102&doi=10.1037%2fxge0001501&partnerID=40&md5=2a89027951a524085c9233e25ecb71b7","Nobes et al. (2019) used updated data from the same source—the British Home Office’s Homicide Index—as that used by Daly and Wilson (1994) to investigate the Cinderella effect (increased risk to stepchildren), and in particular their claim (e.g., Daly, 2022; Daly & Wilson, 1994, 2001, 2008) that stepfathers fatally assault their young children at rates more than 100 times those of genetic fathers. Nobes et al. reported much lower—though still substantial—increased risk to young stepchildren, and little or none to older children, particularly when they took the mislabeling of noncohabiting perpetrators into account. In his Commentary, Daly (2022) largely accepts this analysis, but does not acknowledge its implications for his own findings and claims. Nobes et al. also reported that controlling for father’s age accounted for much of the remaining increased risk, and argued that this and other confounding variables are likely to explain most or all of the Cinderella effect. Daly says very little about this too, but instead responds with a series of criticisms, many of which misrepresent Nobes et al.’s account, and most of which are incorrect. Young stepchildren are at increased risk, but if stepparenthood per se (i.e., lack of genetic relatedness) contributes to the explanation, its influence is considerably less than Daly claims. © 2023 American Psychological Association","Article","Scopus"
